Elapsed time,EKG
00:01:395:624,0
00:01:396:624,0
00:01:397:628,0
00:01:398:628,0
00:01:399:628,0
00:01:400:632,0
00:01:401:632,0
00:01:402:632,0
00:01:403:636,0
00:01:404:636,0
00:01:405:640,0
00:01:406:640,0
00:01:407:644,0
00:01:408:648,0
00:01:409:648,0
00:01:410:652,0
00:01:411:656,0
00:01:412:660,0
00:01:413:660,0
00:01:414:664,0
00:01:415:664,0
00:01:416:668,0
00:01:417:668,0
00:01:418:672,0
00:01:419:672,0
00:01:420:676,0
00:01:421:676,0
00:01:422:680,0
00:01:423:680,0
00:01:424:684,0
00:01:425:688,0
00:01:426:692,0
00:01:427:696,0
00:01:428:696,0
00:01:429:700,0
00:01:430:700,0
00:01:431:704,0
00:01:432:704,0
00:01:433:708,0
00:01:434:712,0
00:01:435:712,0
00:01:436:716,0
00:01:437:716,0
00:01:438:720,0
00:01:439:720,0
00:01:440:724,0
00:01:441:728,0
00:01:442:728,0
00:01:443:732,0
00:01:444:732,0
00:01:445:736,0
00:01:446:740,0
00:01:447:740,0
00:01:448:744,0
00:01:449:744,0
00:01:450:744,0
00:01:451:748,0
00:01:452:748,0
00:01:453:752,0
00:01:454:752,0
00:01:455:752,0
00:01:456:756,0
00:01:457:756,0
00:01:458:760,0
00:01:459:760,0
00:01:460:764,0
00:01:461:764,0
00:01:462:764,0
00:01:463:768,0
00:01:464:768,0
00:01:465:772,0
00:01:466:772,0
00:01:467:776,0
00:01:468:776,0
00:01:469:780,0
00:01:470:780,0
00:01:471:780,0
00:01:472:780,0
00:01:473:784,0
00:01:474:784,0
00:01:475:788,0
00:01:476:788,0
00:01:477:788,0
00:01:478:788,0
00:01:479:792,0
00:01:480:792,0
00:01:481:792,0
00:01:482:792,0
00:01:483:792,0
00:01:484:792,0
00:01:485:792,0
00:01:486:796,0
00:01:487:800,0
00:01:488:800,0
00:01:489:804,0
00:01:490:808,0
00:01:491:808,0
00:01:492:812,0
00:01:493:812,0
00:01:494:812,0
00:01:495:816,0
00:01:496:816,0
00:01:497:820,0
00:01:498:820,0
00:01:499:820,0
00:01:500:824,0
00:01:501:824,0
00:01:502:828,0
00:01:503:828,0
00:01:504:828,0
00:01:505:832,0
00:01:506:836,0
00:01:507:836,0
00:01:508:840,0
00:01:509:840,0
00:01:510:844,0
00:01:511:848,0
00:01:512:848,0
00:01:513:852,0
00:01:514:852,0
00:01:515:856,0
00:01:516:856,0
00:01:517:856,0
00:01:518:860,0
00:01:519:860,0
00:01:520:864,0
00:01:521:864,0
00:01:522:864,0
00:01:523:868,0
00:01:524:868,0
00:01:525:868,0
00:01:526:868,0
00:01:527:872,0
00:01:528:872,0
00:01:529:876,0
00:01:530:876,0
00:01:531:876,0
00:01:532:880,0
00:01:533:880,0
00:01:534:884,0
00:01:535:884,0
00:01:536:884,0
00:01:537:888,0
00:01:538:892,0
00:01:539:892,0
00:01:540:896,0
00:01:541:896,0
00:01:542:900,0
00:01:543:900,0
00:01:544:904,0
00:01:545:904,0
00:01:546:908,0
00:01:547:908,0
00:01:548:912,0
00:01:549:916,0
00:01:550:916,0
00:01:551:920,0
00:01:552:924,0
00:01:553:924,0
00:01:554:924,0
00:01:555:928,0
00:01:556:932,0
00:01:557:932,0
00:01:558:932,0
00:01:559:936,0
00:01:560:936,0
00:01:561:936,0
00:01:562:940,0
00:01:563:940,0
00:01:564:940,0
00:01:565:944,0
00:01:566:944,0
00:01:567:948,0
00:01:568:948,0
00:01:569:952,0
00:01:570:952,0
00:01:571:956,0
00:01:572:956,0
00:01:573:960,0
00:01:574:960,0
00:01:575:964,0
00:01:576:964,0
00:01:577:968,0
00:01:578:968,0
00:01:579:972,0
00:01:580:972,0
00:01:581:972,0
00:01:582:976,0
00:01:583:976,0
00:01:584:976,0
00:01:585:976,0
00:01:586:976,0
00:01:587:980,0
00:01:588:984,0
00:01:589:984,0
00:01:590:988,0
00:01:591:988,0
00:01:592:992,0
00:01:593:992,0
00:01:594:996,0
00:01:595:996,0
00:01:596:996,0
00:01:598:000,0
00:01:599:000,0
00:01:600:000,0
00:01:601:004,0
00:01:602:004,0
00:01:603:008,0
00:01:604:008,0
00:01:605:012,0
00:01:606:012,0
00:01:607:012,0
00:01:608:016,0
00:01:609:016,0
00:01:610:020,0
00:01:611:020,0
00:01:612:020,0
00:01:613:024,0
00:01:614:024,0
00:01:615:028,0
00:01:616:028,0
00:01:617:028,0
00:01:618:032,0
00:01:619:032,0
00:01:620:032,0
00:01:621:032,0
00:01:622:032,0
00:01:623:032,0
00:01:624:032,0
00:01:625:036,0
00:01:626:036,0
00:01:627:036,0
00:01:628:040,0
00:01:629:040,0
00:01:630:040,0
00:01:631:044,0
00:01:632:044,0
00:01:633:044,0
00:01:634:044,0
00:01:635:044,0
00:01:636:048,0
00:01:637:048,0
00:01:638:048,0
00:01:639:048,0
00:01:640:048,0
00:01:641:052,0
00:01:642:052,0
00:01:643:052,0
00:01:644:052,0
00:01:645:056,0
00:01:646:056,0
00:01:647:056,0
00:01:648:056,0
00:01:649:056,0
00:01:650:056,0
00:01:651:060,0
00:01:652:060,0
00:01:653:060,0
00:01:654:060,0
00:01:655:060,0
00:01:656:060,0
00:01:657:064,0
00:01:658:064,0
00:01:659:064,0
00:01:660:064,0
00:01:661:064,0
00:01:662:064,0
00:01:663:064,0
00:01:664:064,0
00:01:665:064,0
00:01:666:068,0
00:01:667:072,0
00:01:668:076,0
00:01:669:076,0
00:01:670:080,0
00:01:671:084,0
00:01:672:088,0
00:01:673:092,0
00:01:674:096,0
00:01:675:096,0
00:01:676:100,0
00:01:677:104,0
00:01:678:104,0
00:01:679:104,0
00:01:680:108,0
00:01:681:112,0
00:01:682:112,0
00:01:683:116,0
00:01:684:116,0
00:01:685:120,0
00:01:686:120,0
00:01:687:124,0
00:01:688:128,0
00:01:689:128,0
00:01:690:132,0
00:01:691:136,0
00:01:692:140,0
00:01:693:144,0
00:01:694:144,0
00:01:695:148,0
00:01:696:152,0
00:01:697:152,0
00:01:698:156,0
00:01:699:160,0
00:01:700:164,0
00:01:701:164,0
00:01:702:168,0
00:01:703:172,0
00:01:704:172,0
00:01:705:176,0
00:01:706:180,0
00:01:707:180,0
00:01:708:184,0
00:01:709:184,0
00:01:710:188,0
00:01:711:188,0
00:01:712:192,0
00:01:713:196,0
00:01:714:196,0
00:01:715:196,0
00:01:716:200,0
00:01:717:204,0
00:01:718:204,0
00:01:719:208,0
00:01:720:208,0
00:01:721:212,0
00:01:722:212,0
00:01:723:216,0
00:01:724:216,0
00:01:725:216,0
00:01:726:216,0
00:01:727:216,0
00:01:728:220,0
00:01:729:224,0
00:01:730:224,0
00:01:731:228,0
00:01:732:232,0
00:01:733:232,0
00:01:734:236,0
00:01:735:236,0
00:01:736:240,0
00:01:737:244,0
00:01:738:244,0
00:01:739:244,0
00:01:740:248,0
00:01:741:252,0
00:01:742:252,0
00:01:743:256,0
00:01:744:260,0
00:01:745:260,0
00:01:746:264,0
00:01:747:264,0
00:01:748:268,0
00:01:749:272,0
00:01:750:272,0
00:01:751:276,0
00:01:752:276,0
00:01:753:280,0
00:01:754:284,0
00:01:755:284,0
00:01:756:288,0
00:01:757:292,0
00:01:758:292,0
00:01:759:292,0
00:01:760:296,0
00:01:761:296,0
00:01:762:300,0
00:01:763:300,0
00:01:764:304,0
00:01:765:304,0
00:01:766:304,0
00:01:767:308,0
00:01:768:312,0
00:01:769:312,0
00:01:770:312,0
00:01:771:312,0
00:01:772:312,0
00:01:773:316,0
00:01:774:316,0
00:01:775:320,0
00:01:776:320,0
00:01:777:324,0
00:01:778:324,0
00:01:779:328,0
00:01:780:328,0
00:01:781:328,0
00:01:782:332,0
00:01:783:332,0
00:01:784:332,0
00:01:785:336,0
00:01:786:336,0
00:01:787:336,0
00:01:788:340,0
00:01:789:340,0
00:01:790:340,0
00:01:791:340,0
00:01:792:344,0
00:01:793:348,0
00:01:794:348,0
00:01:795:352,0
00:01:796:356,0
00:01:797:356,0
00:01:798:360,0
00:01:799:364,0
00:01:800:364,0
00:01:801:368,0
00:01:802:368,0
00:01:803:372,0
00:01:804:372,0
00:01:805:376,0
00:01:806:376,0
00:01:807:376,0
00:01:808:380,0
00:01:809:380,0
00:01:810:384,0
00:01:811:384,0
00:01:812:388,0
00:01:813:388,0
00:01:814:388,0
00:01:815:392,0
00:01:816:392,0
00:01:817:392,0
00:01:818:392,0
00:01:819:396,0
00:01:820:396,0
00:01:821:400,0
00:01:822:400,0
00:01:823:400,0
00:01:824:404,0
00:01:825:408,0
00:01:826:412,0
00:01:827:412,0
00:01:828:416,0
00:01:829:416,0
00:01:830:420,0
00:01:831:420,0
00:01:832:424,0
00:01:833:424,0
00:01:834:428,0
00:01:835:428,0
00:01:836:428,0
00:01:837:432,0
00:01:838:432,0
00:01:839:432,0
00:01:840:432,0
00:01:841:436,0
00:01:842:436,0
00:01:843:440,0
00:01:844:440,0
00:01:845:444,0
00:01:846:444,0
00:01:847:448,0
00:01:848:448,0
00:01:849:452,0
00:01:850:452,0
00:01:851:452,0
00:01:852:452,0
00:01:853:452,0
00:01:854:452,0
00:01:855:456,0
00:01:856:456,0
00:01:857:460,0
00:01:858:460,0
00:01:859:464,0
00:01:860:464,0
00:01:861:468,0
00:01:862:468,0
00:01:863:468,0
00:01:864:468,0
00:01:865:468,0
00:01:866:472,0
00:01:867:472,0
00:01:868:472,0
00:01:869:472,0
00:01:870:476,0
00:01:871:476,0
00:01:872:480,0
00:01:873:480,0
00:01:874:480,0
00:01:875:484,0
00:01:876:484,0
00:01:877:488,0
00:01:878:488,0
00:01:879:488,0
00:01:880:488,0
00:01:881:488,0
00:01:882:492,0
00:01:883:492,0
00:01:884:492,0
00:01:885:492,0
00:01:886:496,0
00:01:887:496,0
00:01:888:496,0
00:01:889:496,0
00:01:890:500,0
00:01:891:500,0
00:01:892:500,0
00:01:893:500,0
00:01:894:512,0
00:01:895:516,0
00:01:896:520,0
00:01:897:524,0
00:01:898:528,0
00:01:899:532,0
00:01:900:532,0
00:01:901:536,0
00:01:902:540,0
00:01:903:544,0
00:01:904:548,0
00:01:905:552,0
00:01:906:552,0
00:01:907:556,0
00:01:908:560,0
00:01:909:564,0
00:01:910:568,0
00:01:911:572,0
00:01:912:576,0
00:01:913:576,0
00:01:914:580,0
00:01:915:584,0
00:01:916:584,0
00:01:917:588,0
00:01:918:588,0
00:01:919:592,0
00:01:920:596,0
00:01:921:600,0
00:01:922:600,0
00:01:923:604,0
00:01:924:608,0
00:01:925:612,0
00:01:926:616,0
00:01:927:620,0
00:01:928:620,0
00:01:929:624,0
00:01:930:628,0
00:01:931:628,0
00:01:932:632,0
00:01:933:636,0
00:01:934:636,0
00:01:935:640,0
00:01:936:644,0
00:01:937:644,0
00:01:938:648,0
00:01:939:652,0
00:01:940:656,0
00:01:941:656,0
00:01:942:660,0
00:01:943:660,0
00:01:944:664,0
00:01:945:664,0
00:01:946:668,0
00:01:947:672,0
00:01:948:672,0
00:01:949:676,0
00:01:950:680,0
00:01:951:680,0
00:01:952:684,0
00:01:953:688,0
00:01:954:692,0
00:01:955:692,0
00:01:956:696,0
00:01:957:700,0
00:01:958:700,0
00:01:959:704,0
00:01:960:704,0
00:01:961:708,0
00:01:962:708,0
00:01:963:712,0
00:01:964:712,0
00:01:965:716,0
00:01:966:716,0
00:01:967:720,0
00:01:968:720,0
00:01:969:724,0
00:01:970:724,0
00:01:971:728,0
00:01:972:732,0
00:01:973:732,0
00:01:974:732,0
00:01:975:732,0
00:01:976:736,0
00:01:977:740,0
00:01:978:740,0
00:01:979:744,0
00:01:980:744,0
00:01:981:748,0
00:01:982:748,0
00:01:983:748,0
00:01:984:752,0
00:01:985:756,0
00:01:986:760,0
00:01:987:764,0
00:01:988:764,0
00:01:989:768,0
00:01:990:772,0
00:01:991:772,0
00:01:992:776,0
00:01:993:780,0
00:01:994:780,0
00:01:995:784,0
00:01:996:784,0
00:01:997:788,0
00:01:998:788,0
00:01:999:792,0
00:02:000:796,0
00:02:001:796,0
00:02:002:800,0
00:02:003:804,0
00:02:004:804,0
00:02:005:808,0
00:02:006:808,0
00:02:007:808,0
00:02:008:812,0
00:02:009:816,0
00:02:010:816,0
00:02:011:820,0
00:02:012:820,0
00:02:013:824,0
00:02:014:824,0
00:02:015:824,0
00:02:016:828,0
00:02:017:828,0
00:02:018:832,0
00:02:019:832,0
00:02:020:836,0
00:02:021:836,0
00:02:022:840,0
00:02:023:844,0
00:02:024:844,0
00:02:025:848,0
00:02:026:852,0
00:02:027:852,0
00:02:028:852,0
00:02:029:856,0
00:02:030:860,0
00:02:031:860,0
00:02:032:860,0
00:02:033:864,0
00:02:034:864,0
00:02:035:868,0
00:02:036:868,0
00:02:037:868,0
00:02:038:868,0
00:02:039:872,0
00:02:040:872,0
00:02:041:872,0
00:02:042:872,0
00:02:043:876,0
00:02:044:876,0
00:02:045:876,0
00:02:046:880,0
00:02:047:880,0
00:02:048:884,0
00:02:049:884,0
00:02:050:888,0
00:02:051:892,0
00:02:052:892,0
00:02:053:892,0
00:02:054:896,0
00:02:055:896,0
00:02:056:900,0
00:02:057:900,0
00:02:058:904,0
00:02:059:904,0
00:02:060:908,0
00:02:061:912,0
00:02:062:916,0
00:02:063:916,0
00:02:064:916,0
00:02:065:916,0
00:02:066:916,0
00:02:067:916,0
00:02:068:920,0
00:02:069:920,0
00:02:070:920,0
00:02:071:920,0
00:02:072:920,0
00:02:073:920,0
00:02:074:920,0
00:02:075:920,0
00:02:076:920,0
00:02:077:920,0
00:02:078:920,0
00:02:079:924,0
00:02:080:924,0
00:02:081:924,0
00:02:082:924,0
00:02:083:924,0
00:02:084:924,0
00:02:085:924,0
00:02:086:924,0
00:02:087:924,0
00:02:088:924,0
00:02:089:924,0
00:02:090:928,0
00:02:091:928,0
00:02:092:928,0
00:02:093:928,0
00:02:094:928,0
00:02:095:932,0
00:02:096:932,0
00:02:097:932,0
00:02:098:932,0
00:02:099:936,0
00:02:100:936,0
00:02:101:936,0
00:02:102:936,0
00:02:103:936,0
00:02:104:936,0
00:02:105:936,0
00:02:106:940,0
00:02:107:940,0
00:02:108:940,0
00:02:109:940,0
00:02:110:940,0
00:02:111:940,0
00:02:112:940,0
00:02:113:944,0
00:02:114:944,0
00:02:115:944,0
00:02:116:944,0
00:02:117:944,0
00:02:118:944,0
00:02:119:944,0
00:02:120:944,0
00:02:121:948,0
00:02:122:948,0
00:02:123:948,0
00:02:124:948,0
00:02:125:948,0
00:02:126:956,0
00:02:127:960,0
00:02:128:960,0
00:02:129:960,0
00:02:130:960,0
00:02:131:960,0
00:02:132:960,0
00:02:133:964,0
00:02:134:964,0
00:02:135:964,0
00:02:136:968,0
00:02:137:968,0
00:02:138:968,0
00:02:139:972,0
00:02:140:972,0
00:02:141:972,0
00:02:142:972,0
00:02:143:976,0
00:02:144:976,0
00:02:145:976,0
00:02:146:976,0
00:02:147:976,0
00:02:148:976,0
00:02:149:976,0
00:02:150:980,0
00:02:151:980,0
00:02:152:980,0
00:02:153:980,0
00:02:154:980,0
00:02:155:980,0
00:02:156:980,0
00:02:157:984,0
00:02:158:984,0
00:02:159:984,0
00:02:160:984,0
00:02:161:988,0
00:02:162:988,0
00:02:163:988,0
00:02:164:988,0
00:02:165:992,0
00:02:166:992,0
00:02:167:996,0
00:02:168:996,0
00:02:169:996,0
00:02:170:996,0
00:02:172:000,0
00:02:173:000,0
00:02:174:004,0
00:02:175:004,0
00:02:176:008,0
00:02:177:008,0
00:02:178:008,0
00:02:179:012,0
00:02:180:012,0
00:02:181:012,0
00:02:182:012,0
00:02:183:016,0
00:02:184:016,0
00:02:185:016,0
00:02:186:020,0
00:02:187:020,0
00:02:188:024,0
00:02:189:024,0
00:02:190:024,0
00:02:191:024,0
00:02:192:028,0
00:02:193:028,0
00:02:194:028,0
00:02:195:032,0
00:02:196:032,0
00:02:197:036,0
00:02:198:036,0
00:02:199:040,0
00:02:200:040,0
00:02:201:044,0
00:02:202:044,0
00:02:203:044,0
00:02:204:044,0
00:02:205:044,0
00:02:206:048,0
00:02:207:048,0
00:02:208:052,0
00:02:209:052,0
00:02:210:052,0
00:02:211:052,0
00:02:212:056,0
00:02:213:056,0
00:02:214:060,0
00:02:215:060,0
00:02:216:064,0
00:02:217:072,0
00:02:218:072,0
00:02:219:076,0
00:02:220:076,0
00:02:221:080,0
00:02:222:080,0
00:02:223:084,0
00:02:224:088,0
00:02:225:088,0
00:02:226:088,0
00:02:227:092,0
00:02:228:092,0
00:02:229:092,0
00:02:230:092,0
00:02:231:096,0
00:02:232:096,0
00:02:233:096,0
00:02:234:100,0
00:02:235:100,0
00:02:236:100,0
00:02:237:104,0
00:02:238:104,0
00:02:239:104,0
00:02:240:104,0
00:02:241:108,0
00:02:242:108,0
00:02:243:108,0
00:02:244:108,0
00:02:245:112,0
00:02:246:112,0
00:02:247:116,0
00:02:248:116,0
00:02:249:116,0
00:02:250:116,0
00:02:251:120,0
00:02:252:120,0
00:02:253:120,0
00:02:254:120,0
00:02:255:124,0
00:02:256:124,0
00:02:257:124,0
00:02:258:124,0
00:02:259:128,0
00:02:260:128,0
00:02:261:132,0
00:02:262:132,0
00:02:263:136,0
00:02:264:136,0
00:02:265:136,0
00:02:266:140,0
00:02:267:140,0
00:02:268:140,0
00:02:269:144,0
00:02:270:144,0
00:02:271:144,0
00:02:272:148,0
00:02:273:148,0
00:02:274:148,0
00:02:275:152,0
00:02:276:152,0
00:02:277:156,0
00:02:278:156,0
00:02:279:160,0
00:02:280:160,0
00:02:281:164,0
00:02:282:164,0
00:02:283:168,0
00:02:284:168,0
00:02:285:168,0
00:02:286:172,0
00:02:287:172,0
00:02:288:176,0
00:02:289:176,0
00:02:290:180,0
00:02:291:180,0
00:02:292:184,0
00:02:293:188,0
00:02:294:188,0
00:02:295:192,0
00:02:296:196,0
00:02:297:196,0
00:02:298:200,0
00:02:299:204,0
00:02:300:204,0
00:02:301:208,0
00:02:302:212,0
00:02:303:216,0
00:02:304:220,0
00:02:305:224,0
00:02:306:224,0
00:02:307:224,0
00:02:308:228,0
00:02:309:228,0
00:02:310:228,0
00:02:311:232,0
00:02:312:232,0
00:02:313:232,0
00:02:314:236,0
00:02:315:236,0
00:02:316:236,0
00:02:317:240,0
00:02:318:240,0
00:02:319:240,0
00:02:320:244,0
00:02:321:244,0
00:02:322:244,0
00:02:323:244,0
00:02:324:244,0
00:02:325:244,0
00:02:326:244,0
00:02:327:248,0
00:02:328:248,0
00:02:329:248,0
00:02:330:248,0
00:02:331:248,0
00:02:332:252,0
00:02:333:252,0
00:02:334:252,0
00:02:335:252,0
00:02:336:252,0
00:02:337:252,0
00:02:338:252,0
00:02:339:252,0
00:02:340:252,0
00:02:341:252,0
00:02:342:252,0
00:02:343:252,0
00:02:344:252,0
00:02:345:256,0
00:02:346:256,0
00:02:347:256,0
00:02:348:256,0
00:02:349:256,0
00:02:350:256,0
00:02:351:256,0
00:02:352:256,0
00:02:353:264,0
00:02:354:264,0
00:02:355:264,0
00:02:356:264,0
00:02:357:264,0
00:02:358:264,0
00:02:359:264,0
00:02:360:264,0
00:02:361:264,0
00:02:362:264,0
00:02:363:264,0
00:02:364:264,0
00:02:365:264,0
00:02:366:264,0
00:02:367:264,0
00:02:368:264,0
00:02:369:268,0
00:02:370:268,0
00:02:371:268,0
00:02:372:268,0
00:02:373:268,0
00:02:374:268,0
00:02:375:268,0
00:02:376:268,0
00:02:377:272,0
00:02:378:272,0
00:02:379:272,0
00:02:380:272,0
00:02:381:272,0
00:02:382:276,0
00:02:383:276,0
00:02:384:276,0
00:02:385:276,0
00:02:386:276,0
00:02:387:280,0
00:02:388:280,0
00:02:389:280,0
00:02:390:280,0
00:02:391:284,0
00:02:392:284,0
00:02:393:284,0
00:02:394:284,0
00:02:395:284,0
00:02:396:284,0
00:02:397:292,0
00:02:398:292,0
00:02:399:292,0
00:02:400:292,0
00:02:401:292,0
00:02:402:292,0
00:02:403:292,0
00:02:404:292,0
00:02:405:292,0
00:02:406:296,0
00:02:407:300,0
00:02:408:300,0
00:02:409:300,0
00:02:410:300,0
00:02:411:300,0
00:02:412:300,0
00:02:413:300,0
00:02:414:300,0
00:02:415:304,0
00:02:416:304,0
00:02:417:304,0
00:02:418:304,0
00:02:419:304,0
00:02:420:304,0
00:02:421:304,0
00:02:422:304,0
00:02:423:304,0
00:02:424:304,0
00:02:425:304,0
00:02:426:308,0
00:02:427:308,0
00:02:428:308,0
00:02:429:308,0
00:02:430:308,0
00:02:431:308,0
00:02:432:308,0
00:02:433:308,0
00:02:434:308,0
00:02:435:308,0
00:02:436:308,0
00:02:437:308,0
00:02:438:308,0
00:02:439:308,0
00:02:440:312,0
00:02:441:312,0
00:02:442:312,0
00:02:443:312,0
00:02:444:312,0
00:02:445:316,0
00:02:446:316,0
00:02:447:316,0
00:02:448:316,0
00:02:449:316,0
00:02:450:316,0
00:02:451:316,0
00:02:452:316,0
00:02:453:316,0
00:02:454:316,0
00:02:455:316,0
00:02:456:320,0
00:02:457:320,0
00:02:458:320,0
00:02:459:320,0
00:02:460:320,0
00:02:461:320,0
00:02:462:324,0
00:02:463:324,0
00:02:464:324,0
00:02:465:324,0
00:02:466:328,0
00:02:467:328,0
00:02:468:328,0
00:02:469:328,0
00:02:470:328,0
00:02:471:328,0
00:02:472:332,0
00:02:473:332,0
00:02:474:332,0
00:02:475:332,0
00:02:476:332,0
00:02:477:332,0
00:02:478:332,0
00:02:479:332,0
00:02:480:332,0
00:02:481:332,0
00:02:482:332,0
00:02:483:332,0
00:02:484:332,0
00:02:485:336,0
00:02:486:336,0
00:02:487:336,0
00:02:488:336,0
00:02:489:336,0
00:02:490:336,0
00:02:491:336,0
00:02:492:336,0
00:02:493:336,0
00:02:494:336,0
00:02:495:340,0
00:02:496:344,0
00:02:497:344,0
00:02:498:344,0
00:02:499:344,0
00:02:500:348,0
00:02:501:348,0
00:02:502:348,0
00:02:503:352,0
00:02:504:352,0
00:02:505:352,0
00:02:506:352,0
00:02:507:352,0
00:02:508:352,0
00:02:509:352,0
00:02:510:352,0
00:02:511:352,0
00:02:512:352,0
00:02:513:352,0
00:02:514:352,0
00:02:515:352,0
00:02:516:352,0
00:02:517:352,0
00:02:518:356,0
00:02:519:356,0
00:02:520:356,0
00:02:521:356,0
00:02:522:356,0
00:02:523:356,0
00:02:524:356,0
00:02:525:356,0
00:02:526:356,0
00:02:527:356,0
00:02:528:364,0
00:02:529:364,0
00:02:530:364,0
00:02:531:364,0
00:02:532:364,0
00:02:533:364,0
00:02:534:364,0
00:02:535:364,0
00:02:536:364,0
00:02:537:364,0
00:02:538:364,0
00:02:539:368,0
00:02:540:368,0
00:02:541:368,0
00:02:542:368,0
00:02:543:372,0
00:02:544:372,0
00:02:545:372,0
00:02:546:372,0
00:02:547:372,0
00:02:548:376,0
00:02:549:376,0
00:02:550:376,0
00:02:551:380,0
00:02:552:380,0
00:02:553:380,0
00:02:554:380,0
00:02:555:380,0
00:02:556:384,0
00:02:557:384,0
00:02:558:384,0
00:02:559:384,0
00:02:560:384,0
00:02:561:388,0
00:02:562:388,0
00:02:563:392,0
00:02:564:392,0
00:02:565:392,0
00:02:566:392,0
00:02:567:392,0
00:02:568:396,0
00:02:569:396,0
00:02:570:396,0
00:02:571:400,0
00:02:572:400,0
00:02:573:400,0
00:02:574:400,0
00:02:575:400,0
00:02:576:404,0
00:02:577:404,0
00:02:578:404,0
00:02:579:404,0
00:02:580:404,0
00:02:581:408,0
00:02:582:408,0
00:02:583:408,0
00:02:584:408,0
00:02:585:408,0
00:02:586:408,0
00:02:587:408,0
00:02:588:408,0
00:02:589:408,0
00:02:590:408,0
00:02:591:408,0
00:02:592:408,0
00:02:593:408,0
00:02:594:412,0
00:02:595:412,0
00:02:596:412,0
00:02:597:412,0
00:02:598:412,0
00:02:599:412,0
00:02:600:412,0
00:02:601:412,0
00:02:602:412,0
00:02:603:412,0
00:02:604:412,0
00:02:605:412,0
00:02:606:412,0
00:02:607:412,0
00:02:608:412,0
00:02:609:412,0
00:02:610:412,0
00:02:611:412,0
00:02:612:412,0
00:02:613:412,0
00:02:614:412,0
00:02:615:412,0
00:02:616:412,0
00:02:617:412,0
00:02:618:412,0
00:02:619:412,0
00:02:620:412,0
00:02:621:412,0
00:02:622:412,0
00:02:623:416,0
00:02:624:420,0
00:02:625:420,0
00:02:626:420,0
00:02:627:424,0
00:02:628:424,0
00:02:629:424,0
00:02:630:424,0
00:02:631:424,0
00:02:632:428,0
00:02:633:428,0
00:02:634:428,0
00:02:635:428,0
00:02:636:428,0
00:02:637:428,0
00:02:638:432,0
00:02:639:432,0
00:02:640:432,0
00:02:641:432,0
00:02:642:432,0
00:02:643:432,0
00:02:644:432,0
00:02:645:432,0
00:02:646:432,0
00:02:647:432,0
00:02:648:432,0
00:02:649:432,0
00:02:650:432,0
00:02:651:432,0
00:02:652:436,0
00:02:653:436,0
00:02:654:436,0
00:02:655:436,0
00:02:656:436,0
00:02:657:436,0
00:02:658:436,0
00:02:659:436,0
00:02:660:436,0
00:02:661:436,0
00:02:662:436,0
00:02:663:436,0
00:02:664:436,0
00:02:665:436,0
00:02:666:436,0
00:02:667:436,0
00:02:668:436,0
00:02:669:436,0
00:02:670:436,0
00:02:671:436,0
00:02:672:436,0
00:02:673:440,0
00:02:674:440,0
00:02:675:440,0
00:02:676:440,0
00:02:677:440,0
00:02:678:440,0
00:02:679:440,0
00:02:680:440,0
00:02:681:440,0
00:02:682:440,0
00:02:683:440,0
00:02:684:440,0
00:02:685:444,0
00:02:686:444,0
00:02:687:444,0
00:02:688:444,0
00:02:689:444,0
00:02:690:444,0
00:02:691:444,0
00:02:692:444,0
00:02:693:448,0
00:02:694:448,0
00:02:695:448,0
00:02:696:448,0
00:02:697:448,0
00:02:698:448,0
00:02:699:452,0
00:02:700:452,0
00:02:701:452,0
00:02:702:452,0
00:02:703:452,0
00:02:704:452,0
00:02:705:452,0
00:02:706:452,0
00:02:707:452,0
00:02:708:452,0
00:02:709:452,0
00:02:710:456,0
00:02:711:456,0
00:02:712:456,0
00:02:713:456,0
00:02:714:456,0
00:02:715:456,0
00:02:716:460,0
00:02:717:460,0
00:02:718:460,0
00:02:719:460,0
00:02:720:460,0
00:02:721:464,0
00:02:722:464,0
00:02:723:464,0
00:02:724:468,0
00:02:725:468,0
00:02:726:468,0
00:02:727:468,0
00:02:728:468,0
00:02:729:468,0
00:02:730:468,0
00:02:731:468,0
00:02:732:468,0
00:02:733:468,0
00:02:734:468,0
00:02:735:468,0
00:02:736:468,0
00:02:737:468,0
00:02:738:468,0
00:02:739:472,0
00:02:740:472,0
00:02:741:472,0
00:02:742:472,0
00:02:743:472,0
00:02:744:472,0
00:02:745:472,0
00:02:746:480,0
00:02:747:480,0
00:02:748:480,0
00:02:749:480,0
00:02:750:480,0
00:02:751:480,0
00:02:752:480,0
00:02:753:480,0
00:02:754:484,0
00:02:755:484,0
00:02:756:484,0
00:02:757:484,0
00:02:758:488,0
00:02:759:488,0
00:02:760:488,0
00:02:761:488,0
00:02:762:488,0
00:02:763:488,0
00:02:764:492,0
00:02:765:496,0
00:02:766:496,0
00:02:767:496,0
00:02:768:496,0
00:02:769:496,0
00:02:770:496,0
00:02:771:496,0
00:02:772:496,0
00:02:773:496,0
00:02:774:496,0
00:02:775:496,0
00:02:776:496,0
00:02:777:496,0
00:02:778:496,0
00:02:779:496,0
00:02:780:496,0
00:02:781:500,0
00:02:782:500,0
00:02:783:500,0
00:02:784:500,0
00:02:785:500,0
00:02:786:500,0
00:02:787:500,0
00:02:788:500,0
00:02:789:500,0
00:02:790:504,0
00:02:791:508,0
00:02:792:508,0
00:02:793:508,0
00:02:794:508,0
