Elapsed time,EKG
00:01:396:928,332
00:01:397:932,329
00:01:398:936,326
00:01:399:936,325
00:01:400:940,323
00:01:401:944,323
00:01:402:944,327
00:01:403:948,327
00:01:404:948,333
00:01:405:952,334
00:01:406:952,338
00:01:407:956,341
00:01:408:960,344
00:01:409:964,345
00:01:410:968,345
00:01:411:972,345
00:01:412:972,344
00:01:413:976,341
00:01:414:980,339
00:01:415:984,335
00:01:416:984,334
00:01:417:988,329
00:01:418:992,332
00:01:419:996,326
00:01:420:996,326
00:01:422:000,327
00:01:423:004,327
00:01:424:008,330
00:01:425:008,332
00:01:426:012,335
00:01:427:016,337
00:01:428:016,339
00:01:429:020,341
00:01:430:020,345
00:01:431:020,345
00:01:432:024,346
00:01:433:028,345
00:01:434:028,342
00:01:435:028,339
00:01:436:032,337
00:01:437:032,335
00:01:438:032,332
00:01:439:036,332
00:01:440:040,330
00:01:441:040,331
00:01:442:040,330
00:01:443:044,332
00:01:444:048,335
00:01:445:048,338
00:01:446:052,343
00:01:447:056,346
00:01:448:056,352
00:01:449:060,353
00:01:450:064,358
00:01:451:068,357
00:01:452:072,358
00:01:453:072,358
00:01:454:076,359
00:01:455:080,358
00:01:456:080,358
00:01:457:084,358
00:01:458:088,359
00:01:459:092,361
00:01:460:096,363
00:01:461:100,370
00:01:462:100,376
00:01:463:100,381
00:01:464:100,393
00:01:465:100,399
00:01:466:104,410
00:01:467:108,420
00:01:468:112,431
00:01:469:112,443
00:01:470:112,450
00:01:471:112,459
00:01:472:112,472
00:01:473:116,475
00:01:474:120,481
00:01:475:120,489
00:01:476:120,497
00:01:477:124,508
00:01:478:124,521
00:01:479:124,532
00:01:480:124,547
00:01:481:124,561
00:01:482:124,580
00:01:483:124,598
00:01:484:128,621
00:01:485:132,643
00:01:486:132,664
00:01:487:136,682
00:01:488:140,696
00:01:489:144,696
00:01:490:144,696
00:01:491:148,696
00:01:492:152,696
00:01:493:156,696
00:01:494:156,694
00:01:495:160,698
00:01:496:164,685
00:01:497:168,670
00:01:498:172,655
00:01:499:176,637
00:01:500:180,610
00:01:501:184,587
00:01:502:184,568
00:01:503:188,543
00:01:504:192,523
00:01:505:196,503
00:01:506:196,487
00:01:507:196,471
00:01:508:196,451
00:01:509:196,440
00:01:510:196,421
00:01:511:196,408
00:01:512:196,395
00:01:513:196,387
00:01:514:200,374
00:01:515:204,361
00:01:516:208,352
00:01:517:208,345
00:01:518:208,339
00:01:519:208,335
00:01:520:208,335
00:01:521:212,333
00:01:522:216,335
00:01:523:216,339
00:01:524:220,340
00:01:525:224,344
00:01:526:224,347
00:01:527:228,351
00:01:528:228,352
00:01:529:228,353
00:01:530:228,352
00:01:531:228,350
00:01:532:228,347
00:01:533:232,345
00:01:534:236,339
00:01:535:240,335
00:01:536:248,332
00:01:537:248,327
00:01:538:252,323
00:01:539:252,319
00:01:540:252,319
00:01:541:256,319
00:01:542:260,323
00:01:543:264,323
00:01:544:264,325
00:01:545:268,326
00:01:546:272,327
00:01:547:276,332
00:01:548:280,334
00:01:549:280,333
00:01:550:280,332
00:01:551:280,331
00:01:552:280,327
00:01:553:280,324
00:01:554:284,321
00:01:555:288,321
00:01:556:292,317
00:01:557:292,314
00:01:558:296,313
00:01:559:300,312
00:01:560:304,313
00:01:561:308,315
00:01:562:312,319
00:01:563:316,323
00:01:564:316,321
00:01:565:320,327
00:01:566:324,326
00:01:567:328,327
00:01:568:332,329
00:01:569:332,330
00:01:570:336,330
00:01:571:340,329
00:01:572:340,327
00:01:573:344,327
00:01:574:348,325
00:01:575:348,323
00:01:576:352,323
00:01:577:356,322
00:01:578:356,321
00:01:579:356,321
00:01:580:360,323
00:01:581:364,323
00:01:582:364,325
00:01:583:364,327
00:01:584:364,332
00:01:585:368,331
00:01:586:368,333
00:01:587:372,335
00:01:588:376,333
00:01:589:380,332
00:01:590:384,332
00:01:591:384,330
00:01:592:388,327
00:01:593:392,325
00:01:594:392,323
00:01:595:392,321
00:01:596:396,318
00:01:597:400,316
00:01:598:404,316
00:01:599:408,316
00:01:600:412,317
00:01:601:416,319
00:01:602:420,323
00:01:603:424,326
00:01:604:428,332
00:01:605:432,338
00:01:606:432,343
00:01:607:436,343
00:01:608:440,344
00:01:609:444,348
00:01:610:448,344
00:01:611:452,342
00:01:612:456,339
00:01:613:460,335
00:01:614:464,332
00:01:615:468,327
00:01:616:472,326
00:01:617:476,322
00:01:618:480,323
00:01:619:480,319
00:01:620:480,319
00:01:621:480,325
00:01:622:484,323
00:01:623:488,327
00:01:624:488,332
00:01:625:488,335
00:01:626:492,339
00:01:627:496,344
00:01:628:500,346
00:01:629:504,348
00:01:630:508,349
00:01:631:512,345
00:01:632:516,343
00:01:633:528,342
00:01:634:532,337
00:01:635:536,333
00:01:636:540,331
00:01:637:544,327
00:01:638:548,326
00:01:639:552,323
00:01:640:556,323
00:01:641:560,327
00:01:642:564,327
00:01:643:568,329
00:01:644:568,332
00:01:645:568,335
00:01:646:568,338
00:01:647:572,339
00:01:648:576,343
00:01:649:580,344
00:01:650:584,345
00:01:651:588,347
00:01:652:592,347
00:01:653:596,343
00:01:654:600,343
00:01:655:600,339
00:01:656:604,338
00:01:657:608,335
00:01:658:612,337
00:01:659:616,337
00:01:660:620,339
00:01:661:624,341
00:01:662:628,346
00:01:663:632,347
00:01:664:636,351
00:01:665:640,358
00:01:666:644,358
00:01:667:648,359
00:01:668:652,361
00:01:669:656,363
00:01:670:660,364
00:01:671:664,362
00:01:672:668,361
00:01:673:672,359
00:01:674:676,358
00:01:675:680,353
00:01:676:684,353
00:01:677:688,350
00:01:678:688,349
00:01:679:692,346
00:01:680:696,347
00:01:681:700,348
00:01:682:700,351
00:01:683:704,355
00:01:684:704,359
00:01:685:708,369
00:01:686:712,369
00:01:687:712,372
00:01:688:716,376
00:01:689:716,377
00:01:690:716,380
00:01:691:716,380
00:01:692:716,380
00:01:693:716,377
00:01:694:720,376
00:01:695:724,375
00:01:696:728,376
00:01:697:732,374
00:01:698:736,372
00:01:699:740,371
00:01:700:744,371
00:01:701:748,373
00:01:702:752,374
00:01:703:756,379
00:01:704:760,382
00:01:705:764,389
00:01:706:768,390
00:01:707:768,391
00:01:708:772,396
00:01:709:776,395
00:01:710:780,400
00:01:711:784,397
00:01:712:788,393
00:01:713:792,393
00:01:714:792,388
00:01:715:796,387
00:01:716:800,384
00:01:717:800,385
00:01:718:804,382
00:01:719:808,384
00:01:720:812,384
00:01:721:816,385
00:01:722:820,387
00:01:723:824,390
00:01:724:828,393
00:01:725:832,396
00:01:726:836,399
00:01:727:840,402
00:01:728:840,406
00:01:729:840,406
00:01:730:840,404
00:01:731:840,403
00:01:732:844,403
00:01:733:848,399
00:01:734:852,396
00:01:735:856,391
00:01:736:860,387
00:01:737:864,389
00:01:738:864,385
00:01:739:868,385
00:01:740:868,387
00:01:741:868,388
00:01:742:872,391
00:01:743:876,395
00:01:744:880,399
00:01:745:884,403
00:01:746:888,403
00:01:747:888,403
00:01:748:888,405
00:01:749:892,404
00:01:750:892,403
00:01:751:896,405
00:01:752:900,399
00:01:753:900,397
00:01:754:900,389
00:01:755:904,384
00:01:756:908,384
00:01:757:912,377
00:01:758:916,375
00:01:759:916,373
00:01:760:916,371
00:01:761:920,371
00:01:762:924,373
00:01:763:928,379
00:01:764:932,380
00:01:765:936,384
00:01:766:940,387
00:01:767:944,387
00:01:768:948,389
00:01:769:952,387
00:01:770:952,387
00:01:771:956,381
00:01:772:956,377
00:01:773:956,373
00:01:774:960,368
00:01:775:964,364
00:01:776:968,358
00:01:777:972,356
00:01:778:976,355
00:01:779:980,347
00:01:780:984,344
00:01:781:984,344
00:01:782:984,344
00:01:783:984,344
00:01:784:988,345
00:01:785:992,348
00:01:786:996,350
00:01:788:000,350
00:01:789:000,351
00:01:790:000,353
00:01:791:000,350
00:01:792:004,349
00:01:793:008,343
00:01:794:012,339
00:01:795:016,337
00:01:796:020,330
00:01:797:024,326
00:01:798:028,323
00:01:799:032,319
00:01:800:032,316
00:01:801:036,314
00:01:802:040,313
00:01:803:044,312
00:01:804:048,312
00:01:805:048,313
00:01:806:052,315
00:01:807:056,316
00:01:808:060,319
00:01:809:060,319
00:01:810:064,318
00:01:811:068,318
00:01:812:072,318
00:01:813:076,315
00:01:814:080,312
00:01:815:084,308
00:01:816:088,307
00:01:817:092,304
00:01:818:096,303
00:01:819:100,302
00:01:820:104,299
00:01:821:104,300
00:01:822:108,305
00:01:823:112,304
00:01:824:116,304
00:01:825:120,307
00:01:826:124,307
00:01:827:128,310
00:01:828:128,310
00:01:829:128,311
00:01:830:136,307
00:01:831:136,311
00:01:832:140,306
00:01:833:140,301
00:01:834:144,299
00:01:835:148,295
00:01:836:148,294
00:01:837:152,291
00:01:838:156,289
00:01:839:160,289
00:01:840:164,291
00:01:841:168,293
00:01:842:168,297
00:01:843:172,297
00:01:844:172,303
00:01:845:176,304
00:01:846:180,307
00:01:847:180,307
00:01:848:184,311
00:01:849:184,312
00:01:850:188,311
00:01:851:192,312
00:01:852:196,308
00:01:853:200,307
00:01:854:204,307
00:01:855:208,302
00:01:856:212,297
00:01:857:216,297
00:01:858:220,294
00:01:859:224,294
00:01:860:224,294
00:01:861:228,295
00:01:862:232,298
00:01:863:232,301
00:01:864:232,304
00:01:865:232,309
00:01:866:236,313
00:01:867:240,315
00:01:868:244,316
00:01:869:244,318
00:01:870:248,317
00:01:871:252,316
00:01:872:256,313
00:01:873:260,312
00:01:874:260,310
00:01:875:264,307
00:01:876:264,304
00:01:877:268,304
00:01:878:272,302
00:01:879:276,302
00:01:880:280,304
00:01:881:284,305
00:01:882:288,307
00:01:883:292,312
00:01:884:292,313
00:01:885:292,316
00:01:886:296,319
00:01:887:300,321
00:01:888:304,323
00:01:889:308,323
00:01:890:308,323
00:01:891:312,319
00:01:892:316,318
00:01:893:320,316
00:01:894:324,316
00:01:895:328,312
00:01:896:332,308
00:01:897:336,306
00:01:898:340,306
00:01:899:344,305
00:01:900:348,305
00:01:901:352,309
00:01:902:356,308
00:01:903:360,311
00:01:904:364,313
00:01:905:368,319
00:01:906:372,319
00:01:907:376,321
00:01:908:380,323
00:01:909:384,325
00:01:910:388,327
00:01:911:392,326
00:01:912:392,326
00:01:913:396,323
00:01:914:400,323
00:01:915:404,321
00:01:916:408,316
00:01:917:412,314
00:01:918:416,313
00:01:919:420,312
00:01:920:424,312
00:01:921:428,313
00:01:922:432,317
00:01:923:436,319
00:01:924:440,321
00:01:925:444,325
00:01:926:444,327
00:01:927:444,329
00:01:928:444,330
00:01:929:444,332
00:01:930:448,332
00:01:931:452,327
00:01:932:456,327
00:01:933:460,324
00:01:934:464,323
00:01:935:464,319
00:01:936:464,316
00:01:937:468,315
00:01:938:472,313
00:01:939:476,312
00:01:940:480,313
00:01:941:484,318
00:01:942:484,318
00:01:943:488,320
00:01:944:488,327
00:01:945:492,326
00:01:946:496,331
00:01:947:496,332
00:01:948:500,332
00:01:949:504,333
00:01:950:508,335
00:01:951:512,332
00:01:952:516,329
00:01:953:520,330
00:01:954:524,327
00:01:955:528,323
00:01:956:532,319
00:01:957:536,316
00:01:958:540,314
00:01:959:544,315
00:01:960:548,315
00:01:961:552,316
00:01:962:556,318
00:01:963:560,319
00:01:964:564,323
00:01:965:568,327
00:01:966:572,331
00:01:967:576,335
00:01:968:580,334
00:01:969:584,332
00:01:970:588,332
00:01:971:592,331
00:01:972:596,326
00:01:973:596,323
00:01:974:600,319
00:01:975:604,315
00:01:976:608,312
00:01:977:608,307
00:01:978:616,308
00:01:979:616,311
00:01:980:620,310
00:01:981:624,310
00:01:982:628,312
00:01:983:632,315
00:01:984:636,317
00:01:985:636,321
00:01:986:636,323
00:01:987:636,325
00:01:988:640,326
00:01:989:644,327
00:01:990:648,326
00:01:991:652,325
00:01:992:656,322
00:01:993:660,318
00:01:994:660,315
00:01:995:664,313
00:01:996:668,307
00:01:997:668,307
00:01:998:672,305
00:01:999:676,305
00:02:000:676,307
00:02:001:680,307
00:02:002:680,309
00:02:003:684,312
00:02:004:688,317
00:02:005:692,318
00:02:006:696,321
00:02:007:700,323
00:02:008:704,325
00:02:009:708,327
00:02:010:712,325
00:02:011:716,327
00:02:012:720,321
00:02:013:724,319
00:02:014:728,314
00:02:015:732,312
00:02:016:736,309
00:02:017:740,307
00:02:018:744,305
00:02:019:748,305
00:02:020:752,307
00:02:021:756,309
00:02:022:760,312
00:02:023:760,315
00:02:024:760,318
00:02:025:760,321
00:02:026:764,323
00:02:027:768,325
00:02:028:772,327
00:02:029:776,329
00:02:030:780,329
00:02:031:784,329
00:02:032:788,329
00:02:033:792,327
00:02:034:796,323
00:02:035:800,323
00:02:036:804,319
00:02:037:808,314
00:02:038:808,312
00:02:039:812,312
00:02:040:812,312
00:02:041:816,311
00:02:042:820,313
00:02:043:824,316
00:02:044:828,318
00:02:045:832,319
00:02:046:836,324
00:02:047:840,327
00:02:048:844,329
00:02:049:848,332
00:02:050:852,332
00:02:051:856,331
00:02:052:856,329
00:02:053:860,331
00:02:054:864,327
00:02:055:868,323
00:02:056:868,319
00:02:057:872,319
00:02:058:876,316
00:02:059:880,318
00:02:060:884,319
00:02:061:888,321
00:02:062:888,325
00:02:063:892,331
00:02:064:896,334
00:02:065:896,335
00:02:066:900,339
00:02:067:904,342
00:02:068:908,342
00:02:069:912,343
00:02:070:916,340
00:02:071:920,339
00:02:072:924,335
00:02:073:928,333
00:02:074:932,327
00:02:075:936,326
00:02:076:940,323
00:02:077:944,321
00:02:078:948,319
00:02:079:952,319
00:02:080:956,319
00:02:081:956,322
00:02:082:956,323
00:02:083:956,326
00:02:084:960,329
00:02:085:964,333
00:02:086:968,335
00:02:087:972,339
00:02:088:976,341
00:02:089:980,345
00:02:090:980,344
00:02:091:984,344
00:02:092:988,341
00:02:093:992,338
00:02:094:996,335
00:02:095:996,334
00:02:096:996,334
00:02:097:996,332
00:02:098:996,332
00:02:099:996,331
00:02:101:000,332
00:02:102:004,335
00:02:103:008,336
00:02:104:012,340
00:02:105:012,344
00:02:106:016,348
00:02:107:020,350
00:02:108:024,351
00:02:109:028,352
00:02:110:032,351
00:02:111:036,350
00:02:112:036,348
00:02:113:036,344
00:02:114:036,339
00:02:115:040,337
00:02:116:040,332
00:02:117:044,330
00:02:118:048,327
00:02:119:052,326
00:02:120:052,326
00:02:121:056,327
00:02:122:060,329
00:02:123:064,335
00:02:124:068,335
00:02:125:072,341
00:02:126:076,345
00:02:127:080,348
00:02:128:084,350
00:02:129:084,353
00:02:130:084,353
00:02:131:088,355
00:02:132:088,353
00:02:133:092,351
00:02:134:096,351
00:02:135:100,348
00:02:136:104,343
00:02:137:104,342
00:02:138:104,339
00:02:139:104,339
00:02:140:108,339
00:02:141:112,340
00:02:142:116,344
00:02:143:120,346
00:02:144:124,350
00:02:145:128,353
00:02:146:132,356
00:02:147:132,359
00:02:148:136,362
00:02:149:140,362
00:02:150:140,363
00:02:151:144,361
00:02:152:148,359
00:02:153:152,358
00:02:154:152,355
00:02:155:156,352
00:02:156:156,349
00:02:157:160,347
00:02:158:164,350
00:02:159:168,344
00:02:160:172,344
00:02:161:176,344
00:02:162:180,345
00:02:163:184,349
00:02:164:188,350
00:02:165:192,353
00:02:166:192,357
00:02:167:192,359
00:02:168:196,363
00:02:169:200,365
00:02:170:200,365
00:02:171:204,364
00:02:172:208,365
00:02:173:212,361
00:02:174:216,359
00:02:175:224,355
00:02:176:228,353
00:02:177:232,352
00:02:178:232,348
00:02:179:232,347
00:02:180:236,348
00:02:181:240,348
00:02:182:240,352
00:02:183:244,358
00:02:184:248,357
00:02:185:252,359
00:02:186:256,361
00:02:187:256,363
00:02:188:260,364
00:02:189:264,364
00:02:190:268,361
00:02:191:272,361
00:02:192:272,359
00:02:193:276,355
00:02:194:280,354
00:02:195:280,349
00:02:196:284,347
00:02:197:288,345
00:02:198:292,344
00:02:199:296,344
00:02:200:300,345
00:02:201:304,349
00:02:202:308,349
00:02:203:312,354
00:02:204:316,359
00:02:205:320,363
00:02:206:324,367
00:02:207:324,373
00:02:208:328,375
00:02:209:332,376
00:02:210:336,378
00:02:211:336,379
00:02:212:340,381
00:02:213:344,380
00:02:214:348,376
00:02:215:352,376
00:02:216:356,373
00:02:217:356,371
00:02:218:360,371
00:02:219:364,371
00:02:220:368,368
00:02:221:372,369
00:02:222:376,371
00:02:223:376,373
00:02:224:380,376
00:02:225:384,378
00:02:226:384,382
00:02:227:388,384
00:02:228:392,383
00:02:229:396,384
00:02:230:396,384
00:02:231:400,384
00:02:232:404,381
00:02:233:404,384
00:02:234:408,380
00:02:235:412,379
00:02:236:416,375
00:02:237:420,376
00:02:238:420,376
00:02:239:424,373
00:02:240:428,376
00:02:241:432,376
00:02:242:432,379
00:02:243:436,384
00:02:244:440,387
00:02:245:440,391
00:02:246:444,396
00:02:247:444,399
00:02:248:448,403
00:02:249:448,404
00:02:250:448,404
00:02:251:452,401
00:02:252:456,398
00:02:253:456,396
00:02:254:460,391
00:02:255:460,387
00:02:256:460,384
00:02:257:460,380
00:02:258:464,379
00:02:259:464,376
00:02:260:468,374
00:02:261:468,373
00:02:262:472,372
00:02:263:472,374
00:02:264:476,374
00:02:265:480,376
00:02:266:484,377
00:02:267:488,379
00:02:268:492,379
00:02:269:496,380
00:02:270:500,379
00:02:271:504,380
00:02:272:504,376
00:02:273:504,373
00:02:274:508,370
00:02:275:512,369
00:02:276:516,368
00:02:277:516,366
00:02:278:516,367
00:02:279:520,365
00:02:280:524,371
00:02:281:528,367
00:02:282:532,367
00:02:283:536,370
00:02:284:536,371
00:02:285:536,372
00:02:286:540,373
00:02:287:544,376
00:02:288:548,377
00:02:289:552,377
00:02:290:556,376
00:02:291:560,377
00:02:292:564,373
00:02:293:568,369
00:02:294:572,363
00:02:295:576,358
00:02:296:580,354
00:02:297:584,350
00:02:298:588,347
00:02:299:592,345
00:02:300:596,345
00:02:301:600,347
00:02:302:600,348
00:02:303:600,355
00:02:304:604,357
00:02:305:608,361
00:02:306:612,361
00:02:307:616,366
00:02:308:620,365
00:02:309:624,369
00:02:310:624,367
00:02:311:624,363
00:02:312:628,361
00:02:313:632,361
00:02:314:636,357
00:02:315:640,353
00:02:316:644,353
00:02:317:648,349
00:02:318:652,348
00:02:319:652,348
00:02:320:656,348
00:02:321:656,348
00:02:322:656,352
00:02:323:660,353
00:02:324:664,355
00:02:325:668,358
00:02:326:672,358
00:02:327:676,359
00:02:328:680,359
00:02:329:684,359
00:02:330:688,359
00:02:331:692,358
00:02:332:692,355
00:02:333:696,353
00:02:334:700,352
00:02:335:700,348
00:02:336:704,348
00:02:337:708,346
00:02:338:712,346
00:02:339:716,345
00:02:340:716,344
00:02:341:720,345
00:02:342:724,346
00:02:343:728,348
00:02:344:732,350
00:02:345:736,352
00:02:346:736,357
00:02:347:740,353
00:02:348:744,357
00:02:349:744,355
00:02:350:748,357
00:02:351:752,353
00:02:352:756,352
00:02:353:760,349
00:02:354:764,348
00:02:355:764,347
00:02:356:768,344
00:02:357:772,342
00:02:358:772,341
00:02:359:772,347
00:02:360:776,343
00:02:361:780,350
00:02:362:784,347
00:02:363:788,348
00:02:364:788,349
00:02:365:792,350
00:02:366:796,350
00:02:367:800,353
00:02:368:804,353
00:02:369:808,352
00:02:370:812,352
00:02:371:816,352
00:02:372:816,350
00:02:373:820,348
00:02:374:824,345
00:02:375:828,344
00:02:376:828,344
00:02:377:828,345
00:02:378:832,348
00:02:379:836,353
00:02:380:840,359
00:02:381:844,364
00:02:382:848,367
00:02:383:848,372
00:02:384:852,377
00:02:385:856,384
00:02:386:860,393
00:02:387:860,395
00:02:388:864,399
00:02:389:864,403
00:02:390:864,408
00:02:391:864,412
00:02:392:864,419
00:02:393:868,419
00:02:394:872,423
00:02:395:876,429
00:02:396:876,432
00:02:397:880,438
00:02:398:880,447
00:02:399:884,457
00:02:400:888,471
00:02:401:892,483
00:02:402:896,497
00:02:403:900,517
00:02:404:904,530
00:02:405:908,548
00:02:406:912,566
00:02:407:912,582
00:02:408:916,595
00:02:409:920,609
00:02:410:920,623
00:02:411:924,636
00:02:412:924,651
00:02:413:928,666
00:02:414:932,683
00:02:415:936,691
00:02:416:936,697
00:02:417:940,699
00:02:418:944,696
00:02:419:944,696
00:02:420:944,696
00:02:421:948,697
00:02:422:952,696
00:02:423:956,695
00:02:424:956,693
00:02:425:960,684
00:02:426:964,671
00:02:427:968,654
00:02:428:972,630
00:02:429:972,605
00:02:430:976,577
00:02:431:976,549
00:02:432:976,520
00:02:433:980,495
00:02:434:984,472
00:02:435:984,452
00:02:436:988,433
00:02:437:992,415
00:02:438:992,401
00:02:439:996,388
00:02:441:000,382
00:02:442:004,375
00:02:443:004,371
00:02:444:008,366
00:02:445:012,364
00:02:446:016,365
00:02:447:016,361
00:02:448:020,363
00:02:449:024,363
00:02:450:028,362
00:02:451:028,362
00:02:452:032,358
00:02:453:036,358
00:02:454:040,354
00:02:455:044,351
00:02:456:044,349
00:02:457:048,349
00:02:458:052,348
00:02:459:052,342
00:02:460:056,343
00:02:461:060,341
00:02:462:060,339
00:02:463:064,341
00:02:464:064,341
00:02:465:068,344
00:02:466:072,344
00:02:467:076,345
00:02:468:076,345
00:02:469:080,345
00:02:470:084,345
00:02:471:088,344
00:02:472:092,344
00:02:473:096,337
00:02:474:096,335
00:02:475:096,331
00:02:476:100,327
00:02:477:104,324
00:02:478:108,323
00:02:479:112,319
00:02:480:112,319
00:02:481:116,321
00:02:482:120,324
00:02:483:120,327
00:02:484:120,329
00:02:485:124,335
00:02:486:128,337
00:02:487:132,339
00:02:488:132,339
00:02:489:136,339
00:02:490:140,343
00:02:491:140,339
00:02:492:144,336
00:02:493:148,335
00:02:494:148,331
00:02:495:152,329
00:02:496:156,327
00:02:497:160,322
00:02:498:160,321
00:02:499:164,321
00:02:500:164,321
00:02:501:168,321
00:02:502:168,323
00:02:503:172,327
00:02:504:172,329
00:02:505:176,332
00:02:506:180,335
